National Institute of Technology Nagaland,Computer Science and Engineering,All India,OPEN,Gender-Neutral,56055,56055
National Institute of Technology Nagaland,Computer Science and Engineering,All India,OPEN,Female-only,88624,93115
National Institute of Technology Nagaland,Computer Science and Engineering,All India,EWS,Gender-Neutral,61897,61897
National Institute of Technology Nagaland,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,59901,60217
National Institute of Technology Nagaland,Computer Science and Engineering,All India,OBC-NCL,Female-only,93917,93917
National Institute of Technology Nagaland,Electrical and Electronics Engineering,All India,ST,Female-only,546084,592448
National Institute of Technology Nagaland,Electrical and Electronics Engineering,All India,OPEN,Gender-Neutral,78989,81638
National Institute of Technology Nagaland,Electrical and Electronics Engineering,All India,OPEN,Female-only,144556,150279
National Institute of Technology Nagaland,Electrical and Electronics Engineering,All India,EWS,Gender-Neutral,90468,95585
National Institute of Technology Nagaland,Electrical and Electronics Engineering,All India,OBC-NCL,Gender-Neutral,81948,83556
National Institute of Technology Nagaland,Electrical and Electronics Engineering,All India,OBC-NCL,Female-only,158181,158181
National Institute of Technology Nagaland,Electrical and Electronics Engineering,All India,SC,Gender-Neutral,212526,214556
National Institute of Technology Nagaland,Electronics and Communication Engineering,All India,ST,Gender-Neutral,378561,401113
National Institute of Technology Nagaland,Electronics and Communication Engineering,All India,ST,Female-only,490233,490233
National Institute of Technology Nagaland,Electronics and Communication Engineering,All India,OPEN,Female-only,115317,119174
National Institute of Technology Nagaland,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,81936,82815
National Institute of Technology Nagaland,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,73695,73695
National Institute of Technology Nagaland,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,141469,141469
National Institute of Technology Nagaland,Electronics and Communication Engineering,All India,SC,Gender-Neutral,193616,193616
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,All India,ST,Gender-Neutral,440644,454779
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,All India,ST,Female-only,590189,590189
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,All India,OPEN,Gender-Neutral,84736,93859
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,All India,OPEN,Female-only,144374,155187
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,All India,EWS,Gender-Neutral,95770,98268
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,All India,OBC-NCL,Gender-Neutral,95900,101032
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,All India,OBC-NCL,Female-only,163128,163128
National Institute of Technology Nagaland,Mechanical Engineering,All India,ST,Gender-Neutral,415394,433698
National Institute of Technology Nagaland,Mechanical Engineering,All India,OPEN,Gender-Neutral,91426,103395
National Institute of Technology Nagaland,Mechanical Engineering,All India,OPEN,Female-only,159031,180350
National Institute of Technology Nagaland,Mechanical Engineering,All India,EWS,Gender-Neutral,105204,114053
National Institute of Technology Nagaland,Mechanical Engineering,All India,OBC-NCL,Gender-Neutral,103959,106125
National Institute of Technology Nagaland,Mechanical Engineering,All India,OBC-NCL,Female-only,185426,185426
National Institute of Technology Nagaland,Mechanical Engineering,All India,SC,Gender-Neutral,229709,229709
Visvesvaraya National Institute of Technology Nagpur,Architecture,Home State,OPEN,Gender-Neutral,981,981
Visvesvaraya National Institute of Technology Nagpur,Architecture,Home State,ST,Gender-Neutral,23512,23512
Visvesvaraya National Institute of Technology Nagpur,Architecture,All India,EWS,Gender-Neutral,11276,11276
Visvesvaraya National Institute of Technology Nagpur,Architecture,All India,EWS,Female-only,4917,4917
Visvesvaraya National Institute of Technology Nagpur,Architecture,All India,OBC-NCL,Gender-Neutral,2479,2479
Visvesvaraya National Institute of Technology Nagpur,Architecture,All India,SC,Gender-Neutral,4643,4643
Visvesvaraya National Institute of Technology Nagpur,Chemical Engineering,Home State,EWS,Gender-Neutral,46108,46108
Visvesvaraya National Institute of Technology Nagpur,Chemical Engineering,Home State,OBC-NCL,Gender-Neutral,41390,47676
Visvesvaraya National Institute of Technology Nagpur,Chemical Engineering,Home State,OBC-NCL,Female-only,67036,67036
Visvesvaraya National Institute of Technology Nagpur,Chemical Engineering,All India,OPEN,Gender-Neutral,36479,36795
Visvesvaraya National Institute of Technology Nagpur,Chemical Engineering,All India,EWS,Gender-Neutral,41293,41293
Visvesvaraya National Institute of Technology Nagpur,Chemical Engineering,All India,OBC-NCL,Gender-Neutral,41757,43851
Visvesvaraya National Institute of Technology Nagpur,Chemical Engineering,All India,OBC-NCL,Female-only,77685,77685
Visvesvaraya National Institute of Technology Nagpur,Civil Engineering,Home State,OPEN,Gender-Neutral,49034,49391
Visvesvaraya National Institute of Technology Nagpur,Civil Engineering,Home State,OBC-NCL,Gender-Neutral,64554,65283
Visvesvaraya National Institute of Technology Nagpur,Civil Engineering,Home State,ST,Gender-Neutral,295137,295137
Visvesvaraya National Institute of Technology Nagpur,Civil Engineering,All India,OPEN,Gender-Neutral,40677,40677
Visvesvaraya National Institute of Technology Nagpur,Civil Engineering,All India,OPEN,Female-only,60667,60667
Visvesvaraya National Institute of Technology Nagpur,Civil Engineering,All India,EWS,Female-only,76373,76373
Visvesvaraya National Institute of Technology Nagpur,Civil Engineering,All India,OBC-NCL,Gender-Neutral,47280,49102
Visvesvaraya National Institute of Technology Nagpur,Civil Engineering,All India,OBC-NCL,Female-only,79445,83126
Visvesvaraya National Institute of Technology Nagpur,Computer Science and Engineering,Home State,OPEN,Gender-Neutral,7264,7264
Visvesvaraya National Institute of Technology Nagpur,Electrical and Electronics Engineering,Home State,OPEN,Gender-Neutral,19797,20014
Visvesvaraya National Institute of Technology Nagpur,Electrical and Electronics Engineering,Home State,EWS,Gender-Neutral,25622,27227
Visvesvaraya National Institute of Technology Nagpur,Electrical and Electronics Engineering,Home State,OBC-NCL,Gender-Neutral,25072,25072
Visvesvaraya National Institute of Technology Nagpur,Electrical and Electronics Engineering,Home State,OBC-NCL,Female-only,48722,48722
Visvesvaraya National Institute of Technology Nagpur,Electrical and Electronics Engineering,All India,OPEN,Gender-Neutral,19617,20075
Visvesvaraya National Institute of Technology Nagpur,Electrical and Electronics Engineering,All India,OPEN,Female-only,31275,31275
Visvesvaraya National Institute of Technology Nagpur,Electrical and Electronics Engineering,All India,EWS,Gender-Neutral,21317,23772
Visvesvaraya National Institute of Technology Nagpur,Electrical and Electronics Engineering,All India,OBC-NCL,Gender-Neutral,24733,24733
Visvesvaraya National Institute of Technology Nagpur,Electronics and Communication Engineering,Home State,OPEN,Gender-Neutral,12493,12964
Visvesvaraya National Institute of Technology Nagpur,Electronics and Communication Engineering,Home State,OPEN,Female-only,22727,22727
Visvesvaraya National Institute of Technology Nagpur,Electronics and Communication Engineering,Home State,OBC-NCL,Female-only,33758,33758
Visvesvaraya National Institute of Technology Nagpur,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,13640,13941
Visvesvaraya National Institute of Technology Nagpur,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,14892,14892
Visvesvaraya National Institute of Technology Nagpur,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,28326,28326
Visvesvaraya National Institute of Technology Nagpur,Mechanical Engineering,Home State,OPEN,Gender-Neutral,25794,26178
Visvesvaraya National Institute of Technology Nagpur,Mechanical Engineering,Home State,EWS,Gender-Neutral,30407,30809
Visvesvaraya National Institute of Technology Nagpur,Mechanical Engineering,Home State,OBC-NCL,Female-only,64391,64391
Visvesvaraya National Institute of Technology Nagpur,Mechanical Engineering,Home State,SC,Gender-Neutral,117974,117974
Visvesvaraya National Institute of Technology Nagpur,Mechanical Engineering,All India,OPEN,Gender-Neutral,25074,25074
Visvesvaraya National Institute of Technology Nagpur,Mechanical Engineering,All India,EWS,Gender-Neutral,30335,31388
Visvesvaraya National Institute of Technology Nagpur,Mechanical Engineering,All India,EWS,Female-only,47903,47903
Visvesvaraya National Institute of Technology Nagpur,Mechanical Engineering,All India,OBC-NCL,Gender-Neutral,31307,32294
Visvesvaraya National Institute of Technology Nagpur,Mechanical Engineering,All India,SC,Gender-Neutral,121154,121154
Visvesvaraya National Institute of Technology Nagpur,Metallurgical and Materials Engineering,Home State,OPEN,Gender-Neutral,52974,53434
Visvesvaraya National Institute of Technology Nagpur,Metallurgical and Materials Engineering,Home State,OPEN,Female-only,68619,68619
Visvesvaraya National Institute of Technology Nagpur,Metallurgical and Materials Engineering,Home State,EWS,Gender-Neutral,79792,79792
Visvesvaraya National Institute of Technology Nagpur,Metallurgical and Materials Engineering,Home State,OBC-NCL,Gender-Neutral,66041,69876
Visvesvaraya National Institute of Technology Nagpur,Metallurgical and Materials Engineering,Home State,OBC-NCL,Female-only,118292,118292
Visvesvaraya National Institute of Technology Nagpur,Metallurgical and Materials Engineering,All India,OPEN,Gender-Neutral,45961,45961
Visvesvaraya National Institute of Technology Nagpur,Metallurgical and Materials Engineering,All India,OPEN,Female-only,68016,68016
Visvesvaraya National Institute of Technology Nagpur,Metallurgical and Materials Engineering,All India,EWS,Gender-Neutral,51478,52351
Visvesvaraya National Institute of Technology Nagpur,Metallurgical and Materials Engineering,All India,OBC-NCL,Gender-Neutral,55302,59028
Visvesvaraya National Institute of Technology Nagpur,Metallurgical and Materials Engineering,All India,OBC-NCL,Female-only,81739,87371
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,Home State,OPEN,Gender-Neutral,66392,67698
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,Home State,EWS,Gender-Neutral,124310,124310
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,Home State,OBC-NCL,Gender-Neutral,74662,80809
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,Home State,OBC-NCL,Female-only,295414,295414
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,Home State,SC,Gender-Neutral,188649,188649
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,Home State,ST,Gender-Neutral,499936,499936
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,All India,OPEN,Gender-Neutral,51949,52313
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,All India,OPEN,Female-only,83718,87882
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,All India,EWS,Gender-Neutral,53333,54067
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,All India,OBC-NCL,Gender-Neutral,60086,60086
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,All India,OBC-NCL,Female-only,94772,99459
Visvesvaraya National Institute of Technology Nagpur,Mining Engineering,All India,SC,Gender-Neutral,183333,183333
National Institute of Technology Patna,Architecture,Home State,EWS,Gender-Neutral,11331,11331
National Institute of Technology Patna,Architecture,All India,OBC-NCL,Gender-Neutral,4728,4728
National Institute of Technology Patna,Architecture,All India,SC,Gender-Neutral,7866,7866
National Institute of Technology Patna,Architecture,All India,SC,Female-only,9743,9743
National Institute of Technology Patna,Artificial Intelligence and Data Science,Home State,OBC-NCL,Gender-Neutral,27107,27107
National Institute of Technology Patna,Artificial Intelligence and Data Science,All India,OPEN,Gender-Neutral,21188,21188
National Institute of Technology Patna,Artificial Intelligence and Data Science,All India,OPEN,Female-only,36283,36283
National Institute of Technology Patna,Artificial Intelligence and Data Science,All India,EWS,Gender-Neutral,23392,23392
National Institute of Technology Patna,Artificial Intelligence and Data Science,All India,EWS,Female-only,40287,40287
National Institute of Technology Patna,Artificial Intelligence and Data Science,All India,OBC-NCL,Gender-Neutral,25721,25776
National Institute of Technology Patna,Chemical Technology,Home State,EWS,Gender-Neutral,69134,69134
National Institute of Technology Patna,Chemical Technology,All India,OPEN,Gender-Neutral,49719,49719
National Institute of Technology Patna,Chemical Technology,All India,OPEN,Female-only,68860,68860
National Institute of Technology Patna,Chemical Technology,All India,EWS,Gender-Neutral,58700,58700
National Institute of Technology Patna,Chemical Technology,All India,OBC-NCL,Gender-Neutral,66003,66003
National Institute of Technology Patna,Chemical Technology,All India,SC,Gender-Neutral,208843,208843
National Institute of Technology Patna,Civil Engineering,Home State,OPEN,Gender-Neutral,52894,54647
National Institute of Technology Patna,Civil Engineering,Home State,EWS,Gender-Neutral,63284,63325
National Institute of Technology Patna,Civil Engineering,Home State,OBC-NCL,Gender-Neutral,60396,60864
National Institute of Technology Patna,Civil Engineering,Home State,SC,Female-only,289327,289327
National Institute of Technology Patna,Civil Engineering,All India,OPEN,Gender-Neutral,58757,62828
National Institute of Technology Patna,Civil Engineering,All India,OPEN,Female-only,82365,92468
National Institute of Technology Patna,Civil Engineering,All India,EWS,Gender-Neutral,65476,67026
National Institute of Technology Patna,Civil Engineering,All India,EWS,Female-only,105395,105395
National Institute of Technology Patna,Civil Engineering,All India,OBC-NCL,Gender-Neutral,64044,67005
National Institute of Technology Patna,Civil Engineering,All India,OBC-NCL,Female-only,108220,108220
National Institute of Technology Patna,Civil Engineering with Specialization in Construction Technology and Management,All India,OPEN,Gender-Neutral,62210,62210
National Institute of Technology Patna,Civil Engineering with Specialization in Construction Technology and Management,All India,OPEN,Female-only,116413,116413
National Institute of Technology Patna,Civil Engineering with Specialization in Construction Technology and Management,All India,EWS,Gender-Neutral,74383,74383
National Institute of Technology Patna,Civil Engineering with Specialization in Construction Technology and Management,All India,OBC-NCL,Gender-Neutral,73797,73797
National Institute of Technology Patna,Computer Science and Engineering,Home State,OPEN,Gender-Neutral,19321,19321
National Institute of Technology Patna,Computer Science and Engineering,Home State,OBC-NCL,Gender-Neutral,24180,24451
National Institute of Technology Patna,Computer Science and Engineering,All India,OPEN,Gender-Neutral,19029,19078
National Institute of Technology Patna,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,24089,24167
National Institute of Technology Patna,Computer Science and Engineering with Specialization in Cyber Security,All India,OPEN,Gender-Neutral,24909,25330
National Institute of Technology Patna,Computer Science and Engineering with Specialization in Data Science,Home State,EWS,Gender-Neutral,28644,28644
National Institute of Technology Patna,Computer Science and Engineering with Specialization in Data Science,All India,EWS,Gender-Neutral,26748,26748
National Institute of Technology Patna,Computer Science and Engineering with Specialization in Data Science,All India,OBC-NCL,Gender-Neutral,31032,31032
National Institute of Technology Patna,Computer Science and Engineering with Specialization in Data Science,All India,SC,Female-only,187894,187894
National Institute of Technology Patna,Electrical Engineering,Home State,EWS,Gender-Neutral,38358,38896
National Institute of Technology Patna,Electrical Engineering,Home State,OBC-NCL,Gender-Neutral,38110,38110
National Institute of Technology Patna,Electrical Engineering,All India,OPEN,Gender-Neutral,33828,34029
National Institute of Technology Patna,Electrical Engineering,All India,OPEN,Female-only,52828,52828
National Institute of Technology Patna,Electrical Engineering,All India,EWS,Gender-Neutral,37241,37241
National Institute of Technology Patna,Electrical Engineering,All India,EWS,Female-only,59665,59665
National Institute of Technology Patna,Electrical Engineering,All India,OBC-NCL,Gender-Neutral,39092,41009
National Institute of Technology Patna,Electrical Engineering with Specialization in Power System Engineering,All India,OBC-NCL,Gender-Neutral,43238,43901
National Institute of Technology Patna,Electrical Engineering with Specialization in Power System Engineering,All India,OBC-NCL,Female-only,76594,76594
National Institute of Technology Patna,Electronics and Communication Engineering,Home State,OPEN,Gender-Neutral,25714,25714
National Institute of Technology Patna,Electronics and Communication Engineering,Home State,OBC-NCL,Gender-Neutral,29481,31304
National Institute of Technology Patna,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,23433,24388
National Institute of Technology Patna,Electronics and Communication Engineering,All India,OPEN,Female-only,40868,40868
National Institute of Technology Patna,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,28874,28874
National Institute of Technology Patna,Electronics and Communication Engineering,All India,EWS,Female-only,41409,41409
National Institute of Technology Patna,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,30040,30344
National Institute of Technology Patna,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,54281,54281
National Institute of Technology Patna,Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design,Home State,OPEN,Gender-Neutral,34019,34019
National Institute of Technology Patna,Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design,Home State,OBC-NCL,Gender-Neutral,34650,34887
National Institute of Technology Patna,Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design,All India,OPEN,Gender-Neutral,32094,32094
National Institute of Technology Patna,Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design,All India,EWS,Gender-Neutral,37461,37461
National Institute of Technology Patna,Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design,All India,OBC-NCL,Female-only,64941,64941
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,Home State,OPEN,Gender-Neutral,30994,31117
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,Home State,EWS,Gender-Neutral,32670,32670
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,OPEN,Gender-Neutral,28176,29106
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,OPEN,Female-only,49219,49219
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,EWS,Gender-Neutral,29796,30603
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,EWS,Female-only,53433,53433
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,OBC-NCL,Gender-Neutral,33027,34389
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,SC,Gender-Neutral,133886,133886
National Institute of Technology Patna,Material Science and Engineering,Home State,OPEN,Gender-Neutral,73282,73282
National Institute of Technology Patna,Material Science and Engineering,Home State,OBC-NCL,Gender-Neutral,73373,73373
National Institute of Technology Patna,Material Science and Engineering,All India,OPEN,Female-only,87124,87124
National Institute of Technology Patna,Material Science and Engineering,All India,EWS,Gender-Neutral,86926,86926
National Institute of Technology Patna,Material Science and Engineering,All India,OBC-NCL,Gender-Neutral,72741,72741
National Institute of Technology Patna,Mathematics and Computing Technology,Home State,OPEN,Gender-Neutral,28804,28804
National Institute of Technology Patna,Mathematics and Computing Technology,Home State,OBC-NCL,Gender-Neutral,33559,33559
National Institute of Technology Patna,Mathematics and Computing Technology,All India,OPEN,Gender-Neutral,25314,25314
National Institute of Technology Patna,Mathematics and Computing Technology,All India,EWS,Gender-Neutral,28097,28097
National Institute of Technology Patna,Mathematics and Computing Technology,All India,OBC-NCL,Gender-Neutral,30930,30930
National Institute of Technology Patna,Mechanical Engineering,Home State,OPEN,Gender-Neutral,41507,42763
National Institute of Technology Patna,Mechanical Engineering,Home State,EWS,Gender-Neutral,46969,46969
National Institute of Technology Patna,Mechanical Engineering,Home State,OBC-NCL,Gender-Neutral,48608,50571
National Institute of Technology Patna,Mechanical Engineering,All India,OPEN,Gender-Neutral,42909,46025
National Institute of Technology Patna,Mechanical Engineering,All India,OPEN,Female-only,69833,69833
National Institute of Technology Patna,Mechanical Engineering,All India,EWS,Gender-Neutral,50671,51038
National Institute of Technology Patna,Mechanical Engineering,All India,EWS,Female-only,94481,94481
National Institute of Technology Patna,Mechanical Engineering,All India,OBC-NCL,Gender-Neutral,50463,52924
National Institute of Technology Patna,Mechanical Engineering,All India,OBC-NCL,Female-only,86509,86509
National Institute of Technology Patna,Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering,All India,OPEN,Gender-Neutral,52063,54983
National Institute of Technology Patna,Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering,All India,OPEN,Female-only,83812,83812
National Institute of Technology Patna,Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering,All India,EWS,Gender-Neutral,55454,55454
National Institute of Technology Patna,Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering,All India,OBC-NCL,Gender-Neutral,57499,58372
National Institute of Technology Patna,Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering,All India,OBC-NCL,Female-only,139864,139864
National Institute of Technology Patna,Mechatronics and Automation Engineering,Home State,OPEN,Gender-Neutral,35951,35951
National Institute of Technology Patna,Mechatronics and Automation Engineering,Home State,EWS,Gender-Neutral,41578,41578
National Institute of Technology Patna,Mechatronics and Automation Engineering,Home State,SC,Female-only,328441,328441
National Institute of Technology Patna,Mechatronics and Automation Engineering,All India,OPEN,Female-only,56582,56582
National Institute of Technology Patna,Mechatronics and Automation Engineering,All India,OBC-NCL,Gender-Neutral,42623,42623
National Institute of Technology Patna,Architecture,Home State,EWS,Gender-Neutral,11331,11331
National Institute of Technology Patna,Architecture,All India,OBC-NCL,Gender-Neutral,4728,4728
National Institute of Technology Patna,Architecture,All India,SC,Gender-Neutral,7866,7866
National Institute of Technology Patna,Architecture,All India,SC,Female-only,9743,9743
National Institute of Technology Patna,Artificial Intelligence and Data Science,Home State,OBC-NCL,Gender-Neutral,27107,27107
National Institute of Technology Patna,Artificial Intelligence and Data Science,All India,OPEN,Gender-Neutral,21188,21188
National Institute of Technology Patna,Artificial Intelligence and Data Science,All India,OPEN,Female-only,36283,36283
National Institute of Technology Patna,Artificial Intelligence and Data Science,All India,EWS,Gender-Neutral,23392,23392
National Institute of Technology Patna,Artificial Intelligence and Data Science,All India,EWS,Female-only,40287,40287
National Institute of Technology Patna,Artificial Intelligence and Data Science,All India,OBC-NCL,Gender-Neutral,25721,25776
National Institute of Technology Patna,Chemical Technology Dual Degree,Home State,EWS,Gender-Neutral,69134,69134
National Institute of Technology Patna,Chemical Technology Dual Degree,All India,OPEN,Gender-Neutral,49719,49719
National Institute of Technology Patna,Chemical Technology Dual Degree,All India,OPEN,Female-only,68860,68860
National Institute of Technology Patna,Chemical Technology Dual Degree,All India,EWS,Gender-Neutral,58700,58700
National Institute of Technology Patna,Chemical Technology Dual Degree,All India,OBC-NCL,Gender-Neutral,66003,66003
National Institute of Technology Patna,Chemical Technology Dual Degree,All India,SC,Gender-Neutral,208843,208843
National Institute of Technology Patna,Civil Engineering,Home State,OPEN,Gender-Neutral,52894,54647
National Institute of Technology Patna,Civil Engineering,Home State,EWS,Gender-Neutral,63284,63325
National Institute of Technology Patna,Civil Engineering,Home State,OBC-NCL,Gender-Neutral,60396,60864
National Institute of Technology Patna,Civil Engineering,Home State,SC,Female-only,289327,289327
National Institute of Technology Patna,Civil Engineering,All India,OPEN,Gender-Neutral,58757,62828
National Institute of Technology Patna,Civil Engineering,All India,OPEN,Female-only,82365,92468
National Institute of Technology Patna,Civil Engineering,All India,EWS,Gender-Neutral,65476,67026
National Institute of Technology Patna,Civil Engineering,All India,EWS,Female-only,105395,105395
National Institute of Technology Patna,Civil Engineering,All India,OBC-NCL,Gender-Neutral,64044,67005
National Institute of Technology Patna,Civil Engineering,All India,OBC-NCL,Female-only,108220,108220
National Institute of Technology Patna,Civil Engineering Construction Technology and Management Dual Degree,All India,OPEN,Gender-Neutral,62210,62210
National Institute of Technology Patna,Civil Engineering Construction Technology and Management Dual Degree,All India,OPEN,Female-only,116413,116413
National Institute of Technology Patna,Civil Engineering Construction Technology and Management Dual Degree,All India,EWS,Gender-Neutral,74383,74383
National Institute of Technology Patna,Civil Engineering Construction Technology and Management Dual Degree,All India,OBC-NCL,Gender-Neutral,73797,73797
National Institute of Technology Patna,Computer Science and Engineering,Home State,OPEN,Gender-Neutral,19321,19321
National Institute of Technology Patna,Computer Science and Engineering,Home State,OBC-NCL,Gender-Neutral,24180,24451
National Institute of Technology Patna,Computer Science and Engineering,All India,OPEN,Gender-Neutral,19029,19078
National Institute of Technology Patna,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,24089,24167
National Institute of Technology Patna,Computer Science and Engineering Cyber Security Dual Degree,All India,OPEN,Gender-Neutral,24909,25330
National Institute of Technology Patna,Computer Science and Engineering Data Science Dual Degree,Home State,EWS,Gender-Neutral,28644,28644
National Institute of Technology Patna,Computer Science and Engineering Data Science Dual Degree,All India,EWS,Gender-Neutral,26748,26748
National Institute of Technology Patna,Computer Science and Engineering Data Science Dual Degree,All India,OBC-NCL,Gender-Neutral,31032,31032
National Institute of Technology Patna,Computer Science and Engineering Data Science Dual Degree,All India,SC,Female-only,187894,187894
National Institute of Technology Patna,Electrical Engineering,Home State,EWS,Gender-Neutral,38358,38896
National Institute of Technology Patna,Electrical Engineering,Home State,OBC-NCL,Gender-Neutral,38110,38110
National Institute of Technology Patna,Electrical Engineering,All India,OPEN,Gender-Neutral,33828,34029
National Institute of Technology Patna,Electrical Engineering,All India,OPEN,Female-only,52828,52828
National Institute of Technology Patna,Electrical Engineering,All India,EWS,Gender-Neutral,37241,37241
National Institute of Technology Patna,Electrical Engineering,All India,EWS,Female-only,59665,59665
National Institute of Technology Patna,Electrical Engineering,All India,OBC-NCL,Gender-Neutral,39092,41009
National Institute of Technology Patna,Electrical Engineering Power System Dual Degree,All India,OBC-NCL,Gender-Neutral,43238,43901
National Institute of Technology Patna,Electrical Engineering Power System Dual Degree,All India,OBC-NCL,Female-only,76594,76594
National Institute of Technology Patna,Electronics and Communication Engineering,Home State,OPEN,Gender-Neutral,25714,25714
National Institute of Technology Patna,Electronics and Communication Engineering,Home State,OBC-NCL,Gender-Neutral,29481,31304
National Institute of Technology Patna,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,23433,24388
National Institute of Technology Patna,Electronics and Communication Engineering,All India,OPEN,Female-only,40868,40868
National Institute of Technology Patna,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,28874,28874
National Institute of Technology Patna,Electronics and Communication Engineering,All India,EWS,Female-only,41409,41409
National Institute of Technology Patna,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,30040,30344
National Institute of Technology Patna,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,54281,54281
National Institute of Technology Patna,Electronics and Communication Engineering Microelectronics and VLSI Dual Degree,Home State,OPEN,Gender-Neutral,34019,34019
National Institute of Technology Patna,Electronics and Communication Engineering Microelectronics and VLSI Dual Degree,Home State,OBC-NCL,Gender-Neutral,34650,34887
National Institute of Technology Patna,Electronics and Communication Engineering Microelectronics and VLSI Dual Degree,All India,OPEN,Gender-Neutral,32094,32094
National Institute of Technology Patna,Electronics and Communication Engineering Microelectronics and VLSI Dual Degree,All India,EWS,Gender-Neutral,37461,37461
National Institute of Technology Patna,Electronics and Communication Engineering Microelectronics and VLSI Dual Degree,All India,OBC-NCL,Female-only,64941,64941
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,Home State,OPEN,Gender-Neutral,30994,31117
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,Home State,EWS,Gender-Neutral,32670,32670
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,OPEN,Gender-Neutral,28176,29106
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,OPEN,Female-only,49219,49219
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,EWS,Gender-Neutral,29796,30603
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,EWS,Female-only,53433,53433
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,OBC-NCL,Gender-Neutral,33027,34389
National Institute of Technology Patna,Electronics Engineering VLSI Design and Technology,All India,SC,Gender-Neutral,133886,133886
National Institute of Technology Patna,Material Science and Engineering Dual Degree,Home State,OPEN,Gender-Neutral,73282,73282
National Institute of Technology Patna,Material Science and Engineering Dual Degree,Home State,OBC-NCL,Gender-Neutral,73373,73373
National Institute of Technology Patna,Material Science and Engineering Dual Degree,All India,OPEN,Female-only,87124,87124
National Institute of Technology Patna,Material Science and Engineering Dual Degree,All India,EWS,Gender-Neutral,86926,86926
National Institute of Technology Patna,Material Science and Engineering Dual Degree,All India,OBC-NCL,Gender-Neutral,72741,72741
National Institute of Technology Patna,Mathematics and Computing Technology Dual Degree,Home State,OPEN,Gender-Neutral,28804,28804
National Institute of Technology Patna,Mathematics and Computing Technology Dual Degree,Home State,OBC-NCL,Gender-Neutral,33559,33559
National Institute of Technology Patna,Mathematics and Computing Technology Dual Degree,All India,OPEN,Gender-Neutral,25314,25314
